Stratum	PSU	EDSU	Layer	Channel	Cruise	EffectiveLogDistance	DateTime	Longitude	Latitude
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:47:09.000Z	WaterColumn		2020821	0.1	2020-04-24T09:47:09Z	4.2425733	57.79037
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:47:47.000Z	WaterColumn	7	2020821	0.1	2020-04-24T09:47:47Z	4.242175	57.788704
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:47:47.000Z	WaterColumn	8	2020821	0.1	2020-04-24T09:47:47Z	4.242175	57.788704
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:48:25.000Z	WaterColumn		2020821	0.1	2020-04-24T09:48:25Z	4.24179	57.787037
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:49:03.000Z	WaterColumn		2020821	0.1	2020-04-24T09:49:03Z	4.2414064	57.785397
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:49:40.000Z	WaterColumn		2020821	0.1	2020-04-24T09:49:40Z	4.2409334	57.783726
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:50:18.000Z	WaterColumn		2020821	0.1	2020-04-24T09:50:18Z	4.2404165	57.78207
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:50:56.000Z	WaterColumn	2	2020821	0.1	2020-04-24T09:50:56Z	4.2399035	57.780422
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:50:56.000Z	WaterColumn	3	2020821	0.1	2020-04-24T09:50:56Z	4.2399035	57.780422
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:50:56.000Z	WaterColumn	4	2020821	0.1	2020-04-24T09:50:56Z	4.2399035	57.780422
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:51:34.000Z	WaterColumn	4	2020821	0.1	2020-04-24T09:51:34Z	4.239445	57.778774
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:51:34.000Z	WaterColumn	5	2020821	0.1	2020-04-24T09:51:34Z	4.239445	57.778774
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:51:34.000Z	WaterColumn	6	2020821	0.1	2020-04-24T09:51:34Z	4.239445	57.778774
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:51:34.000Z	WaterColumn	7	2020821	0.1	2020-04-24T09:51:34Z	4.239445	57.778774
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:52:12.000Z	WaterColumn	5	2020821	0.1	2020-04-24T09:52:12Z	4.238945	57.777122
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:52:12.000Z	WaterColumn	6	2020821	0.1	2020-04-24T09:52:12Z	4.238945	57.777122
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:52:12.000Z	WaterColumn	7	2020821	0.1	2020-04-24T09:52:12Z	4.238945	57.777122
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:52:12.000Z	WaterColumn	8	2020821	0.1	2020-04-24T09:52:12Z	4.238945	57.777122
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:52:50.000Z	WaterColumn	6	2020821	0.1	2020-04-24T09:52:50Z	4.23847	57.775475
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:52:50.000Z	WaterColumn	7	2020821	0.1	2020-04-24T09:52:50Z	4.23847	57.775475
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:52:50.000Z	WaterColumn	8	2020821	0.1	2020-04-24T09:52:50Z	4.23847	57.775475
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:53:28.000Z	WaterColumn	6	2020821	0.1	2020-04-24T09:53:28Z	4.2380166	57.77382
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:53:28.000Z	WaterColumn	7	2020821	0.1	2020-04-24T09:53:28Z	4.2380166	57.77382
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:53:28.000Z	WaterColumn	8	2020821	0.1	2020-04-24T09:53:28Z	4.2380166	57.77382
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:54:06.000Z	WaterColumn	6	2020821	0.1	2020-04-24T09:54:06Z	4.2375517	57.772163
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:54:06.000Z	WaterColumn	7	2020821	0.1	2020-04-24T09:54:06Z	4.2375517	57.772163
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:54:06.000Z	WaterColumn	8	2020821	0.1	2020-04-24T09:54:06Z	4.2375517	57.772163
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:54:44.000Z	WaterColumn	5	2020821	0.1	2020-04-24T09:54:44Z	4.2370715	57.770508
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:54:44.000Z	WaterColumn	6	2020821	0.1	2020-04-24T09:54:44Z	4.2370715	57.770508
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:54:44.000Z	WaterColumn	7	2020821	0.1	2020-04-24T09:54:44Z	4.2370715	57.770508
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:54:44.000Z	WaterColumn	8	2020821	0.1	2020-04-24T09:54:44Z	4.2370715	57.770508
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:55:22.000Z	WaterColumn	5	2020821	0.1	2020-04-24T09:55:22Z	4.2365565	57.76884
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:55:22.000Z	WaterColumn	6	2020821	0.1	2020-04-24T09:55:22Z	4.2365565	57.76884
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:55:22.000Z	WaterColumn	7	2020821	0.1	2020-04-24T09:55:22Z	4.2365565	57.76884
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:55:59.000Z	WaterColumn	5	2020821	0.1	2020-04-24T09:55:59Z	4.2361183	57.767254
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:55:59.000Z	WaterColumn	6	2020821	0.1	2020-04-24T09:55:59Z	4.2361183	57.767254
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:55:59.000Z	WaterColumn	7	2020821	0.1	2020-04-24T09:55:59Z	4.2361183	57.767254
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:56:37.000Z	WaterColumn	2	2020821	0.1	2020-04-24T09:56:37Z	4.235645	57.76553
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:56:37.000Z	WaterColumn	3	2020821	0.1	2020-04-24T09:56:37Z	4.235645	57.76553
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:56:37.000Z	WaterColumn	4	2020821	0.1	2020-04-24T09:56:37Z	4.235645	57.76553
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:56:37.000Z	WaterColumn	5	2020821	0.1	2020-04-24T09:56:37Z	4.235645	57.76553
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:56:37.000Z	WaterColumn	6	2020821	0.1	2020-04-24T09:56:37Z	4.235645	57.76553
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:56:37.000Z	WaterColumn	7	2020821	0.1	2020-04-24T09:56:37Z	4.235645	57.76553
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:56:37.000Z	WaterColumn	8	2020821	0.1	2020-04-24T09:56:37Z	4.235645	57.76553
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:57:14.000Z	WaterColumn	2	2020821	0.1	2020-04-24T09:57:14Z	4.235195	57.763893
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:57:14.000Z	WaterColumn	3	2020821	0.1	2020-04-24T09:57:14Z	4.235195	57.763893
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:57:14.000Z	WaterColumn	4	2020821	0.1	2020-04-24T09:57:14Z	4.235195	57.763893
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:57:14.000Z	WaterColumn	5	2020821	0.1	2020-04-24T09:57:14Z	4.235195	57.763893
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:57:14.000Z	WaterColumn	6	2020821	0.1	2020-04-24T09:57:14Z	4.235195	57.763893
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:57:14.000Z	WaterColumn	7	2020821	0.1	2020-04-24T09:57:14Z	4.235195	57.763893
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:57:14.000Z	WaterColumn	8	2020821	0.1	2020-04-24T09:57:14Z	4.235195	57.763893
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:57:52.000Z	WaterColumn	6	2020821	0.1	2020-04-24T09:57:52Z	4.234785	57.762215
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:57:52.000Z	WaterColumn	7	2020821	0.1	2020-04-24T09:57:52Z	4.234785	57.762215
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T09:58:29.000Z	WaterColumn	7	2020821	0.1	2020-04-24T09:58:29Z	4.2343135	57.76058
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:05:32.000Z	WaterColumn		2020821	0.1	2020-04-24T11:05:32Z	4.2330065	57.759445
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:06:57.000Z	WaterColumn	6	2020821	0.1	2020-04-24T11:06:57Z	4.2323265	57.757854
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:06:57.000Z	WaterColumn	7	2020821	0.1	2020-04-24T11:06:57Z	4.2323265	57.757854
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:06:57.000Z	WaterColumn	8	2020821	0.1	2020-04-24T11:06:57Z	4.2323265	57.757854
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:07:45.000Z	WaterColumn	7	2020821	0.1	2020-04-24T11:07:45Z	4.232365	57.756184
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:08:24.000Z	WaterColumn		2020821	0.1	2020-04-24T11:08:24Z	4.2323117	57.75453
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:09:01.000Z	WaterColumn	4	2020821	0.1	2020-04-24T11:09:01Z	4.23197	57.75287
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:09:01.000Z	WaterColumn	5	2020821	0.1	2020-04-24T11:09:01Z	4.23197	57.75287
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:09:37.000Z	WaterColumn		2020821	0.1	2020-04-24T11:09:37Z	4.231455	57.75121
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:10:12.000Z	WaterColumn		2020821	0.1	2020-04-24T11:10:12Z	4.2308884	57.749565
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:10:46.000Z	WaterColumn		2020821	0.1	2020-04-24T11:10:46Z	4.2303233	57.747963
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:47:57.000Z	WaterColumn	6	2020821	0.1	2020-04-24T11:47:57Z	4.22981	57.74679
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:47:57.000Z	WaterColumn	7	2020821	0.1	2020-04-24T11:47:57Z	4.22981	57.74679
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:48:53.000Z	WaterColumn	2	2020821	0.1	2020-04-24T11:48:53Z	4.2305684	57.74532
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:48:53.000Z	WaterColumn	3	2020821	0.1	2020-04-24T11:48:53Z	4.2305684	57.74532
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:48:53.000Z	WaterColumn	4	2020821	0.1	2020-04-24T11:48:53Z	4.2305684	57.74532
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:48:53.000Z	WaterColumn	5	2020821	0.1	2020-04-24T11:48:53Z	4.2305684	57.74532
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:48:53.000Z	WaterColumn	6	2020821	0.1	2020-04-24T11:48:53Z	4.2305684	57.74532
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:48:53.000Z	WaterColumn	7	2020821	0.1	2020-04-24T11:48:53Z	4.2305684	57.74532
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:49:44.000Z	WaterColumn		2020821	0.1	2020-04-24T11:49:44Z	4.229767	57.743732
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:50:25.000Z	WaterColumn		2020821	0.1	2020-04-24T11:50:25Z	4.229192	57.74205
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:51:03.000Z	WaterColumn		2020821	0.1	2020-04-24T11:51:03Z	4.2287016	57.7404
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:51:39.000Z	WaterColumn		2020821	0.1	2020-04-24T11:51:39Z	4.2281117	57.73878
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:52:15.000Z	WaterColumn	7	2020821	0.1	2020-04-24T11:52:15Z	4.2274885	57.73712
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:52:51.000Z	WaterColumn		2020821	0.1	2020-04-24T11:52:51Z	4.226937	57.73547
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:53:27.000Z	WaterColumn		2020821	0.1	2020-04-24T11:53:27Z	4.226405	57.733795
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:54:02.000Z	WaterColumn		2020821	0.1	2020-04-24T11:54:02Z	4.225845	57.732166
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:54:37.000Z	WaterColumn	7	2020821	0.1	2020-04-24T11:54:37Z	4.22532	57.730526
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:54:37.000Z	WaterColumn	8	2020821	0.1	2020-04-24T11:54:37Z	4.22532	57.730526
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:55:12.000Z	WaterColumn		2020821	0.1	2020-04-24T11:55:12Z	4.224815	57.728874
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:55:46.000Z	WaterColumn	7	2020821	0.1	2020-04-24T11:55:46Z	4.224312	57.72728
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:55:46.000Z	WaterColumn	8	2020821	0.1	2020-04-24T11:55:46Z	4.224312	57.72728
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:56:22.000Z	WaterColumn		2020821	0.1	2020-04-24T11:56:22Z	4.2238684	57.72558
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:56:57.000Z	WaterColumn		2020821	0.1	2020-04-24T11:56:57Z	4.2234983	57.723938
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:57:32.000Z	WaterColumn	7	2020821	0.1	2020-04-24T11:57:32Z	4.2230783	57.722294
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:57:32.000Z	WaterColumn	8	2020821	0.1	2020-04-24T11:57:32Z	4.2230783	57.722294
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:58:07.000Z	WaterColumn	7	2020821	0.1	2020-04-24T11:58:07Z	4.2226434	57.720657
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:58:07.000Z	WaterColumn	8	2020821	0.1	2020-04-24T11:58:07Z	4.2226434	57.720657
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:58:42.000Z	WaterColumn		2020821	0.1	2020-04-24T11:58:42Z	4.222192	57.719017
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:59:18.000Z	WaterColumn		2020821	0.1	2020-04-24T11:59:18Z	4.221765	57.717323
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T11:59:52.000Z	WaterColumn		2020821	0.1	2020-04-24T11:59:52Z	4.221345	57.715717
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:00:28.000Z	WaterColumn		2020821	0.1	2020-04-24T12:00:28Z	4.2208767	57.71402
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:01:03.000Z	WaterColumn		2020821	0.1	2020-04-24T12:01:03Z	4.2204385	57.71237
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:01:38.000Z	WaterColumn		2020821	0.1	2020-04-24T12:01:38Z	4.220052	57.710724
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:02:13.000Z	WaterColumn		2020821	0.1	2020-04-24T12:02:13Z	4.219663	57.70908
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:02:48.000Z	WaterColumn		2020821	0.1	2020-04-24T12:02:48Z	4.2191315	57.707405
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:03:24.000Z	WaterColumn		2020821	0.1	2020-04-24T12:03:24Z	4.218498	57.705795
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:03:59.000Z	WaterColumn		2020821	0.1	2020-04-24T12:03:59Z	4.2179065	57.70418
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:04:35.000Z	WaterColumn		2020821	0.1	2020-04-24T12:04:35Z	4.217345	57.702522
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:05:10.000Z	WaterColumn		2020821	0.1	2020-04-24T12:05:10Z	4.2167883	57.700867
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:05:46.000Z	WaterColumn		2020821	0.1	2020-04-24T12:05:46Z	4.216115	57.69927
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:06:22.000Z	WaterColumn		2020821	0.1	2020-04-24T12:06:22Z	4.2154665	57.69763
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:06:58.000Z	WaterColumn		2020821	0.1	2020-04-24T12:06:58Z	4.2149434	57.69604
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:07:34.000Z	WaterColumn		2020821	0.1	2020-04-24T12:07:34Z	4.214425	57.694336
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:08:09.000Z	WaterColumn		2020821	0.1	2020-04-24T12:08:09Z	4.2139115	57.692673
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:08:45.000Z	WaterColumn		2020821	0.1	2020-04-24T12:08:45Z	4.213403	57.69106
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:09:21.000Z	WaterColumn	6	2020821	0.1	2020-04-24T12:09:21Z	4.2129183	57.689396
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:09:21.000Z	WaterColumn	7	2020821	0.1	2020-04-24T12:09:21Z	4.2129183	57.689396
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:09:57.000Z	WaterColumn	7	2020821	0.1	2020-04-24T12:09:57Z	4.212435	57.687775
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:10:32.000Z	WaterColumn		2020821	0.1	2020-04-24T12:10:32Z	4.211845	57.68612
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:11:08.000Z	WaterColumn	2	2020821	0.1	2020-04-24T12:11:08Z	4.2112684	57.684467
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:11:08.000Z	WaterColumn	3	2020821	0.1	2020-04-24T12:11:08Z	4.2112684	57.684467
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:11:08.000Z	WaterColumn	4	2020821	0.1	2020-04-24T12:11:08Z	4.2112684	57.684467
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:11:43.000Z	WaterColumn		2020821	0.1	2020-04-24T12:11:43Z	4.21072	57.68284
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:12:18.000Z	WaterColumn		2020821	0.1	2020-04-24T12:12:18Z	4.21023	57.681152
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:12:54.000Z	WaterColumn		2020821	0.1	2020-04-24T12:12:54Z	4.209835	57.67951
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:13:29.000Z	WaterColumn		2020821	0.1	2020-04-24T12:13:29Z	4.20947	57.677864
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:14:04.000Z	WaterColumn	6	2020821	0.1	2020-04-24T12:14:04Z	4.2090416	57.67622
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:14:39.000Z	WaterColumn	6	2020821	0.1	2020-04-24T12:14:39Z	4.208618	57.67453
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:15:15.000Z	WaterColumn		2020821	0.1	2020-04-24T12:15:15Z	4.20822	57.672886
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:15:50.000Z	WaterColumn		2020821	0.1	2020-04-24T12:15:50Z	4.207773	57.671246
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:16:25.000Z	WaterColumn		2020821	0.1	2020-04-24T12:16:25Z	4.207307	57.66961
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:17:00.000Z	WaterColumn		2020821	0.1	2020-04-24T12:17:00Z	4.2068415	57.66796
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:17:35.000Z	WaterColumn	2	2020821	0.1	2020-04-24T12:17:35Z	4.2064233	57.666298
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:17:35.000Z	WaterColumn	3	2020821	0.1	2020-04-24T12:17:35Z	4.2064233	57.666298
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:18:10.000Z	WaterColumn	2	2020821	0.1	2020-04-24T12:18:10Z	4.2060366	57.664654
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:18:10.000Z	WaterColumn	3	2020821	0.1	2020-04-24T12:18:10Z	4.2060366	57.664654
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:18:48.000Z	WaterColumn	2	2020821	0.1	2020-04-24T12:18:48Z	4.2055917	57.66302
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:18:48.000Z	WaterColumn	3	2020821	0.1	2020-04-24T12:18:48Z	4.2055917	57.66302
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:18:48.000Z	WaterColumn	4	2020821	0.1	2020-04-24T12:18:48Z	4.2055917	57.66302
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:19:32.000Z	WaterColumn	7	2020821	0.1	2020-04-24T12:19:32Z	4.2050967	57.66141
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:56:58.000Z	WaterColumn	4	2020821	0.1	2020-04-24T12:56:58Z	4.204768	57.66052
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:56:58.000Z	WaterColumn	5	2020821	0.1	2020-04-24T12:56:58Z	4.204768	57.66052
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:56:58.000Z	WaterColumn	6	2020821	0.1	2020-04-24T12:56:58Z	4.204768	57.66052
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:57:41.000Z	WaterColumn	5	2020821	0.1	2020-04-24T12:57:41Z	4.2042465	57.65889
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:57:41.000Z	WaterColumn	6	2020821	0.1	2020-04-24T12:57:41Z	4.2042465	57.65889
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:57:41.000Z	WaterColumn	7	2020821	0.1	2020-04-24T12:57:41Z	4.2042465	57.65889
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:58:21.000Z	WaterColumn	2	2020821	0.1	2020-04-24T12:58:21Z	4.2033515	57.657322
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:58:21.000Z	WaterColumn	3	2020821	0.1	2020-04-24T12:58:21Z	4.2033515	57.657322
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:58:21.000Z	WaterColumn	4	2020821	0.1	2020-04-24T12:58:21Z	4.2033515	57.657322
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:58:57.000Z	WaterColumn	2	2020821	0.1	2020-04-24T12:58:57Z	4.2027884	57.655685
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:58:57.000Z	WaterColumn	3	2020821	0.1	2020-04-24T12:58:57Z	4.2027884	57.655685
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:58:57.000Z	WaterColumn	4	2020821	0.1	2020-04-24T12:58:57Z	4.2027884	57.655685
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T12:59:33.000Z	WaterColumn		2020821	0.1	2020-04-24T12:59:33Z	4.202212	57.654064
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:00:08.000Z	WaterColumn		2020821	0.1	2020-04-24T13:00:08Z	4.2016416	57.65246
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:00:44.000Z	WaterColumn	2	2020821	0.1	2020-04-24T13:00:44Z	4.201132	57.65081
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:00:44.000Z	WaterColumn	3	2020821	0.1	2020-04-24T13:00:44Z	4.201132	57.65081
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:00:44.000Z	WaterColumn	4	2020821	0.1	2020-04-24T13:00:44Z	4.201132	57.65081
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:00:44.000Z	WaterColumn	5	2020821	0.1	2020-04-24T13:00:44Z	4.201132	57.65081
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:01:19.000Z	WaterColumn	3	2020821	0.1	2020-04-24T13:01:19Z	4.20077	57.649178
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:01:19.000Z	WaterColumn	4	2020821	0.1	2020-04-24T13:01:19Z	4.20077	57.649178
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:01:19.000Z	WaterColumn	5	2020821	0.1	2020-04-24T13:01:19Z	4.20077	57.649178
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:01:19.000Z	WaterColumn	6	2020821	0.1	2020-04-24T13:01:19Z	4.20077	57.649178
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:01:19.000Z	WaterColumn	7	2020821	0.1	2020-04-24T13:01:19Z	4.20077	57.649178
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:01:54.000Z	WaterColumn	3	2020821	0.1	2020-04-24T13:01:54Z	4.200435	57.647537
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:01:54.000Z	WaterColumn	4	2020821	0.1	2020-04-24T13:01:54Z	4.200435	57.647537
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:01:54.000Z	WaterColumn	5	2020821	0.1	2020-04-24T13:01:54Z	4.200435	57.647537
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:02:29.000Z	WaterColumn	3	2020821	0.1	2020-04-24T13:02:29Z	4.200062	57.645893
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:02:29.000Z	WaterColumn	4	2020821	0.1	2020-04-24T13:02:29Z	4.200062	57.645893
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:02:29.000Z	WaterColumn	5	2020821	0.1	2020-04-24T13:02:29Z	4.200062	57.645893
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:03:04.000Z	WaterColumn	2	2020821	0.1	2020-04-24T13:03:04Z	4.19969	57.644253
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:03:04.000Z	WaterColumn	3	2020821	0.1	2020-04-24T13:03:04Z	4.19969	57.644253
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:03:04.000Z	WaterColumn	4	2020821	0.1	2020-04-24T13:03:04Z	4.19969	57.644253
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:03:04.000Z	WaterColumn	5	2020821	0.1	2020-04-24T13:03:04Z	4.19969	57.644253
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:03:39.000Z	WaterColumn	3	2020821	0.1	2020-04-24T13:03:39Z	4.19927	57.642612
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:03:39.000Z	WaterColumn	4	2020821	0.1	2020-04-24T13:03:39Z	4.19927	57.642612
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:04:14.000Z	WaterColumn		2020821	0.1	2020-04-24T13:04:14Z	4.198887	57.64096
Engelsk_Klondyke_2020	T5	2020821/2020-04-24T13:04:49.000Z	WaterColumn	4	2020821	0.1	2020-04-24T13:04:49Z	4.1985536	57.63931
